Player,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Shannon Brown\brownsh01,2012,SG,26,PHO,59,19,23.7,4.3,10.1,0.420,1.2,3.2,0.362,3.1,6.9,0.446,0.477,1.4,1.7,0.808,0.6,2.0,2.7,1.2,0.7,0.3,1.1,1.1,11.0,13.6,0.507,0.314,0.166,3.1,9.5,6.3,8.1,1.6,0.8,9.1,22.8,0.8,0.8,1.6,0.054,-0.2,-0.9,-1.0,0.3
Kobe Bryant*\bryanko01,2012,SG,33,LAL,58,58,38.5,9.9,23.0,0.430,1.5,4.9,0.303,8.4,18.1,0.464,0.462,6.6,7.8,0.845,1.1,4.3,5.4,4.6,1.2,0.3,3.5,1.8,27.9,21.9,0.527,0.215,0.338,3.5,11.8,7.8,23.7,1.6,0.6,11.7,35.7,4.2,2.0,6.2,0.132,4.2,-0.9,3.3,2.9
Chase Budinger\budinch01,2012,SF,23,HOU,58,9,22.4,3.6,8.1,0.442,1.5,3.8,0.402,2.1,4.3,0.476,0.535,0.9,1.2,0.771,0.7,3.1,3.7,1.3,0.5,0.1,0.9,1.1,9.6,14.9,0.556,0.465,0.149,3.4,16.2,9.7,9.3,1.2,0.4,9.9,19.5,2.0,1.0,3.0,0.111,1.8,-0.6,1.2,1.0
Alec Burks\burksal01,2012,SG,20,UTA,59,0,15.9,2.6,6.1,0.429,0.3,0.8,0.333,2.3,5.3,0.442,0.450,1.8,2.4,0.727,1.0,1.3,2.2,0.9,0.5,0.1,0.9,1.4,7.2,14.0,0.506,0.126,0.401,6.9,9.3,8.1,9.5,1.5,0.4,10.8,22.5,1.1,0.4,1.5,0.076,-0.6,-1.4,-2.0,0.0
Caron Butler\butleca01,2012,SF,31,LAC,63,63,29.7,4.6,11.2,0.407,1.5,4.1,0.358,3.1,7.1,0.435,0.472,1.4,1.7,0.813,0.7,3.0,3.7,1.2,0.8,0.1,1.2,2.0,12.0,11.7,0.501,0.365,0.152,2.8,12.0,7.3,6.8,1.5,0.4,9.3,20.4,1.2,1.1,2.3,0.059,-0.8,-1.2,-2.0,0.0
Jimmy Butler\butleji01,2012,SG,22,CHI,42,0,8.5,0.8,1.9,0.405,0.0,0.3,0.182,0.7,1.6,0.441,0.418,1.0,1.3,0.768,0.5,0.8,1.3,0.3,0.3,0.1,0.3,0.5,2.6,12.5,0.526,0.139,0.709,7.3,10.1,8.7,5.7,1.6,1.0,11.9,14.9,0.5,0.6,1.1,0.144,-1.8,0.5,-1.3,0.1
Rasual Butler\butlera01,2012,SF,32,TOR,34,14,13.3,1.2,3.9,0.308,0.6,2.3,0.273,0.6,1.6,0.357,0.387,0.2,0.4,0.583,0.2,1.8,1.9,0.6,0.2,0.1,0.4,1.1,3.2,4.8,0.398,0.579,0.090,1.6,15.4,8.5,6.8,0.8,0.9,9.8,15.9,-0.6,0.4,-0.2,-0.022,-4.0,-0.7,-4.7,-0.3
Derrick Byars\byarsde01,2012,PF,27,SAS,2,0,18.5,1.5,5.5,0.273,0.0,3.0,0.000,1.5,2.5,0.600,0.273,2.0,2.0,1.000,3.0,2.5,5.5,0.5,1.0,0.0,0.0,1.0,5.0,14.9,0.392,0.545,0.364,19.0,15.2,17.1,3.7,2.8,0.0,0.0,15.7,0.1,0.1,0.1,0.147,-2.3,-2.5,-4.7,0.0
Andrew Bynum\bynuman01,2012,C,24,LAL,60,60,35.2,7.4,13.3,0.558,0.0,0.1,0.200,7.4,13.2,0.560,0.558,3.9,5.6,0.692,3.2,8.6,11.8,1.4,0.5,1.9,2.5,1.7,18.7,22.9,0.594,0.006,0.425,10.6,26.1,18.7,7.4,0.7,4.0,13.9,23.8,4.8,3.3,8.0,0.183,2.7,0.2,2.9,2.6
Will Bynum\bynumwi01,2012,PG,29,DET,36,0,14.3,2.1,5.4,0.381,0.2,0.8,0.241,1.9,4.6,0.406,0.399,1.4,1.8,0.766,0.3,1.3,1.6,1.8,0.6,0.1,1.5,1.7,5.7,10.0,0.459,0.149,0.330,2.3,11.1,6.5,22.4,2.4,0.5,19.6,24.8,-0.7,0.4,-0.2,-0.022,-4.3,-0.8,-5.1,-0.4
José Calderón\caldejo01,2012,PG,30,TOR,53,53,33.9,4.1,9.0,0.457,1.1,3.0,0.371,3.0,6.0,0.500,0.519,1.1,1.3,0.882,0.4,2.7,3.0,8.8,0.9,0.1,2.0,1.8,10.5,16.7,0.547,0.333,0.143,1.3,9.1,5.2,44.2,1.4,0.1,17.0,16.0,3.9,1.2,5.1,0.136,2.4,-0.7,1.7,1.7
Marcus Camby\cambyma01,2012,C,37,TOT,59,53,22.9,2.2,4.9,0.446,0.0,0.1,0.400,2.1,4.8,0.447,0.449,0.5,1.1,0.453,2.7,6.3,9.0,1.8,0.8,1.4,1.0,2.1,4.9,16.2,0.455,0.017,0.223,13.3,32.7,22.8,11.9,1.9,4.8,15.3,12.6,1.1,2.5,3.6,0.127,-0.1,2.3,2.2,1.4
Brian Cardinal\cardibr01,2012,SF,34,DAL,44,0,6.3,0.3,1.3,0.255,0.2,1.1,0.204,0.1,0.1,0.667,0.345,0.1,0.1,0.833,0.1,0.7,0.8,0.4,0.2,0.0,0.2,0.9,1.0,3.3,0.373,0.891,0.109,1.6,12.1,6.9,8.3,1.5,0.6,12.2,11.0,-0.3,0.3,0.0,0.004,-5.9,0.8,-5.2,-0.2
DeMarre Carroll\carrode01,2012,SF-PF,25,TOT,24,9,14.5,1.8,4.4,0.410,0.3,0.8,0.368,1.5,3.6,0.419,0.443,0.6,0.7,0.875,1.2,1.0,2.2,0.8,0.5,0.0,0.5,1.5,4.5,11.1,0.478,0.181,0.152,9.1,8.3,8.8,8.1,1.8,0.2,8.9,15.9,0.3,0.2,0.5,0.069,-1.4,-0.6,-1.9,0.0
Matt Carroll\carroma01,2012,SG,31,CHA,53,2,11.2,1.0,3.0,0.331,0.2,0.8,0.186,0.8,2.2,0.386,0.357,0.6,0.7,0.789,0.2,0.9,1.1,0.7,0.3,0.1,0.5,1.0,2.7,5.6,0.409,0.274,0.242,1.5,10.0,5.6,10.6,1.4,0.9,12.1,15.3,-0.7,0.1,-0.6,-0.051,-5.9,-1.5,-7.4,-0.8
Anthony Carter\cartean01,2012,PG,36,TOR,24,0,8.7,0.7,2.2,0.321,0.2,0.7,0.294,0.5,1.5,0.333,0.368,0.3,0.4,0.800,0.2,1.2,1.4,1.4,0.3,0.2,0.7,0.8,2.0,8.7,0.409,0.321,0.189,2.8,15.5,9.3,25.9,2.1,1.6,22.8,16.8,-0.3,0.3,0.0,0.001,-3.8,0.8,-3.0,-0.1
Vince Carter\cartevi01,2012,SG,35,DAL,61,40,25.3,3.7,8.9,0.411,1.2,3.4,0.361,2.4,5.5,0.442,0.480,1.6,1.9,0.826,0.5,2.8,3.4,2.3,0.9,0.4,1.4,2.2,10.1,13.6,0.519,0.378,0.212,2.3,12.5,7.5,15.0,1.9,1.3,12.4,20.4,1.0,1.8,2.9,0.090,-0.7,0.8,0.1,0.8
Omri Casspi\casspom01,2012,SF,23,CLE,65,35,20.6,2.6,6.3,0.403,0.8,2.6,0.315,1.7,3.8,0.463,0.467,1.1,1.7,0.685,1.0,2.5,3.5,1.0,0.6,0.3,1.0,1.8,7.1,11.2,0.499,0.408,0.262,5.1,14.5,9.7,8.4,1.5,1.2,12.2,17.6,0.6,0.6,1.2,0.044,-1.3,-0.9,-2.2,-0.1
Mario Chalmers\chalmma01,2012,PG,25,MIA,64,64,28.5,3.5,7.8,0.448,1.6,4.1,0.388,1.9,3.7,0.513,0.549,1.3,1.6,0.792,0.3,2.4,2.7,3.5,1.5,0.2,2.2,2.6,9.8,13.0,0.578,0.522,0.203,1.1,9.8,5.6,19.0,2.8,0.5,20.7,17.4,1.5,2.8,4.3,0.112,-0.8,1.2,0.4,1.1
Tyson Chandler\chandty01,2012,C,29,NYK,62,62,33.2,3.9,5.7,0.679,0.0,0.0,0.000,3.9,5.7,0.683,0.679,3.5,5.1,0.689,3.4,6.5,9.9,0.9,0.9,1.4,1.6,3.0,11.3,18.7,0.708,0.006,0.887,11.8,22.7,17.2,4.3,1.4,3.4,17.1,13.0,5.8,3.6,9.5,0.220,1.2,1.1,2.3,2.2
Wilson Chandler\chandwi01,2012,SF,24,DEN,8,6,26.9,3.9,9.9,0.392,0.4,1.5,0.250,3.5,8.4,0.418,0.411,1.3,1.5,0.833,0.8,4.4,5.1,2.1,0.8,0.8,2.3,2.3,9.4,9.0,0.445,0.152,0.152,3.4,18.4,11.1,12.0,1.4,2.2,17.6,21.2,-0.3,0.2,-0.1,-0.021,-3.6,-1.0,-4.6,-0.1
Josh Childress\childjo01,2012,SF,28,PHO,34,0,14.4,1.4,2.9,0.485,0.1,0.7,0.167,1.3,2.2,0.587,0.505,0.0,0.1,0.000,0.9,1.9,2.8,1.0,0.4,0.2,0.3,1.1,2.9,11.1,0.501,0.242,0.020,7.2,14.6,10.9,10.0,1.5,0.9,8.3,10.1,0.6,0.4,0.9,0.092,-1.0,0.7,-0.2,0.2
Earl Clark\clarkea01,2012,PF,24,ORL,45,1,12.4,1.1,3.1,0.367,0.0,0.0,,1.1,3.1,0.367,0.367,0.5,0.6,0.724,0.8,2.0,2.8,0.4,0.3,0.7,0.6,1.6,2.7,8.1,0.405,0.000,0.209,7.1,18.6,12.8,5.2,1.2,4.5,14.1,14.8,-0.5,0.8,0.3,0.027,-5.6,0.7,-4.9,-0.4
Norris Cole\coleno01,2012,PG,23,MIA,65,2,19.4,2.7,6.9,0.393,0.3,1.2,0.276,2.4,5.8,0.417,0.417,1.0,1.3,0.776,0.3,1.1,1.4,2.0,0.7,0.0,1.6,1.9,6.8,7.9,0.452,0.169,0.189,2.1,6.4,4.3,17.0,1.8,0.1,17.7,21.8,-1.4,1.4,0.0,0.000,-4.9,-1.4,-6.3,-1.4
Jason Collins\collija04,2012,C,33,ATL,30,10,10.3,0.5,1.3,0.400,0.0,0.0,,0.5,1.3,0.400,0.400,0.2,0.5,0.467,0.4,1.2,1.6,0.3,0.1,0.1,0.3,1.1,1.3,3.7,0.418,0.000,0.375,4.6,13.6,9.1,4.6,0.7,0.7,17.7,8.6,-0.2,0.3,0.2,0.025,-5.8,-0.3,-6.1,-0.3
Darren Collison\collida01,2012,PG,24,IND,60,56,31.3,3.8,8.7,0.440,0.6,1.6,0.362,3.3,7.2,0.457,0.472,2.1,2.6,0.830,0.5,2.6,3.1,4.8,0.8,0.2,1.9,1.7,10.4,13.6,0.526,0.180,0.293,1.8,9.3,5.6,24.9,1.4,0.6,16.2,17.0,2.3,1.5,3.8,0.098,0.3,-0.5,-0.2,0.9
Nick Collison\collini01,2012,PF,31,OKC,63,0,20.7,1.9,3.2,0.597,0.0,0.0,0.000,1.9,3.2,0.600,0.597,0.7,1.0,0.710,1.9,2.5,4.3,1.3,0.5,0.4,1.0,2.4,4.5,12.1,0.622,0.005,0.308,11.1,12.7,12.0,9.3,1.3,1.6,21.1,10.0,2.3,1.2,3.5,0.130,-0.5,0.7,0.2,0.7
Mike Conley\conlemi01,2012,PG,24,MEM,62,61,35.1,4.8,11.0,0.433,1.0,2.6,0.377,3.8,8.5,0.450,0.477,2.2,2.5,0.861,0.4,2.2,2.5,6.5,2.2,0.2,2.0,2.1,12.7,16.8,0.523,0.232,0.231,1.2,7.4,4.2,29.8,3.3,0.4,14.2,18.3,3.6,2.8,6.4,0.141,1.0,1.4,2.4,2.4
Brian Cook\cookbr01,2012,PF,31,TOT,32,0,8.6,1.0,3.1,0.316,0.3,1.6,0.200,0.7,1.5,0.438,0.367,0.3,0.3,0.900,0.3,1.7,2.0,0.3,0.2,0.2,0.3,1.5,2.5,5.8,0.396,0.510,0.102,4.1,22.3,13.1,5.7,1.1,1.5,9.7,18.7,-0.3,0.3,-0.1,-0.011,-6.2,-1.4,-7.6,-0.4
Daequan Cook\cookda02,2012,SG,24,OKC,57,22,17.4,1.9,5.2,0.368,1.4,4.0,0.346,0.5,1.2,0.441,0.502,0.2,0.4,0.636,0.2,1.9,2.1,0.3,0.4,0.2,0.3,1.2,5.5,9.2,0.509,0.770,0.074,1.5,11.9,7.0,2.3,1.1,0.8,5.0,14.7,0.8,0.8,1.6,0.078,-0.5,-0.7,-1.3,0.2
DeMarcus Cousins\couside01,2012,C,21,SAC,64,62,30.5,7.0,15.6,0.448,0.0,0.2,0.143,7.0,15.4,0.453,0.449,4.1,5.8,0.702,4.1,6.8,11.0,1.6,1.5,1.2,2.7,4.0,18.1,21.7,0.499,0.014,0.373,14.2,25.9,19.8,9.5,2.4,2.8,12.8,29.7,2.1,2.2,4.2,0.104,0.4,-1.3,-0.8,0.6
Jamal Crawford\crawfja01,2012,PG,31,POR,60,6,26.9,4.7,12.3,0.384,1.3,4.3,0.308,3.4,8.0,0.426,0.438,3.2,3.4,0.927,0.3,1.7,2.0,3.2,0.9,0.2,1.9,1.2,14.0,15.7,0.506,0.353,0.280,1.1,7.5,4.3,20.5,1.8,0.7,11.8,26.6,1.6,0.7,2.3,0.069,1.0,-1.2,-0.2,0.7
Jordan Crawford\crawfjo02,2012,SG,23,WAS,64,32,27.4,5.5,13.6,0.400,1.2,4.3,0.289,4.2,9.4,0.451,0.446,2.5,3.2,0.793,0.7,1.9,2.6,3.0,0.9,0.1,2.2,1.7,14.7,14.5,0.488,0.313,0.233,2.8,8.1,5.4,19.3,1.7,0.2,12.8,28.1,0.3,0.7,1.1,0.029,0.4,-2.1,-1.7,0.1
Dante Cunningham\cunnida01,2012,PF,24,MEM,64,5,17.6,2.3,4.4,0.516,0.0,0.0,0.000,2.3,4.3,0.520,0.516,0.7,1.1,0.652,1.4,2.4,3.8,0.6,0.7,0.5,0.5,1.5,5.2,14.9,0.538,0.007,0.247,9.3,16.4,12.8,5.2,2.0,2.5,8.6,13.6,1.8,1.7,3.4,0.147,-0.3,1.0,0.8,0.8
Eddy Curry\curryed01,2012,C,29,MIA,14,1,5.9,0.9,1.9,0.462,0.0,0.0,,0.9,1.9,0.462,0.462,0.4,0.6,0.750,0.3,0.6,0.9,0.1,0.0,0.1,0.7,1.2,2.1,3.6,0.508,0.000,0.308,6.0,11.1,8.6,1.9,0.0,2.0,25.3,22.1,-0.2,0.1,-0.1,-0.046,-9.4,-2.3,-11.8,-0.2
Stephen Curry\curryst01,2012,PG,23,GSW,26,23,28.2,5.6,11.4,0.490,2.1,4.7,0.455,3.5,6.7,0.514,0.583,1.5,1.8,0.809,0.6,2.8,3.4,5.3,1.5,0.3,2.5,2.4,14.7,21.2,0.605,0.409,0.159,2.3,11.3,6.8,32.3,2.8,0.8,17.0,24.0,1.8,0.4,2.2,0.144,4.1,0.3,4.3,1.2
Samuel Dalembert\dalemsa01,2012,C,30,HOU,65,45,22.2,3.1,6.1,0.506,0.0,0.0,0.000,3.1,6.1,0.508,0.506,1.4,1.7,0.796,2.4,4.6,7.0,0.5,0.6,1.7,1.3,2.5,7.5,16.9,0.551,0.003,0.286,12.6,24.1,18.3,3.6,1.3,5.7,15.6,16.6,1.8,2.3,4.1,0.137,-1.1,1.1,0.1,0.7
Erick Dampier\dampier01,2012,C,36,ATL,15,0,5.5,0.1,0.5,0.125,0.0,0.0,,0.1,0.5,0.125,0.125,0.0,0.0,,0.7,1.0,1.7,0.3,0.1,0.3,0.2,0.6,0.1,5.5,0.125,0.000,0.000,14.3,21.0,17.7,6.5,0.6,3.7,27.3,6.2,-0.1,0.1,0.1,0.035,-4.9,0.2,-4.7,-0.1
Marquis Daniels\daniema01,2012,SG,31,BOS,38,0,12.7,1.4,3.8,0.364,0.0,0.3,0.000,1.4,3.5,0.391,0.364,0.4,0.6,0.739,0.4,1.3,1.7,1.2,0.6,0.2,0.7,0.9,3.2,8.1,0.395,0.070,0.161,4.1,11.6,8.0,15.5,2.3,1.4,15.5,18.0,-0.8,0.9,0.1,0.008,-4.5,1.4,-3.1,-0.1
Baron Davis\davisba01,2012,PG,32,NYK,29,14,20.5,2.3,6.3,0.370,0.9,2.9,0.306,1.4,3.4,0.424,0.440,0.6,0.8,0.667,0.4,1.5,1.9,4.7,1.2,0.1,2.6,2.1,6.1,10.0,0.457,0.462,0.130,2.5,8.4,5.4,36.2,2.9,0.4,28.1,20.4,-0.7,0.8,0.2,0.014,-1.9,-0.2,-2.1,0.0
Ed Davis\davised01,2012,PF,22,TOR,66,9,23.2,2.6,5.1,0.513,0.0,0.0,0.000,2.6,5.1,0.515,0.513,1.1,1.6,0.670,2.0,4.6,6.6,0.9,0.6,1.0,1.0,2.4,6.3,14.2,0.544,0.003,0.316,10.4,23.0,16.7,6.5,1.4,3.4,14.9,13.8,1.6,2.3,3.9,0.121,-1.2,0.8,-0.3,0.7
Glen Davis\davisgl01,2012,PF,26,ORL,61,13,23.4,3.7,8.8,0.421,0.0,0.2,0.143,3.7,8.5,0.429,0.423,1.9,2.7,0.683,1.8,3.7,5.4,0.8,0.7,0.3,1.2,1.7,9.3,13.2,0.466,0.026,0.313,8.5,18.4,13.4,5.9,1.6,1.0,11.0,22.4,0.0,1.7,1.7,0.057,-2.4,-0.7,-3.2,-0.4
Josh Davis\davisjo02,2012,PF,31,MEM,15,0,8.7,0.7,1.8,0.370,0.3,0.9,0.308,0.4,0.9,0.429,0.444,0.3,0.5,0.500,1.1,0.7,1.8,0.4,0.5,0.1,0.2,1.3,1.9,11.3,0.459,0.481,0.296,14.1,10.1,12.1,6.8,2.8,0.6,8.9,11.7,0.2,0.2,0.3,0.124,-0.6,1.1,0.6,0.1
Eric Dawson\dawsoer01,2012,C,27,SAS,4,0,9.8,1.8,3.0,0.583,0.0,0.0,,1.8,3.0,0.583,0.583,0.3,0.5,0.500,1.3,1.3,2.5,0.0,0.3,0.5,0.8,1.5,3.8,14.6,0.582,0.000,0.167,15.0,14.4,14.7,0.0,1.3,3.7,18.9,18.6,0.0,0.1,0.1,0.106,-3.2,-2.7,-5.9,0.0
Austin Daye\dayeau01,2012,SF,23,DET,41,4,14.7,1.8,5.5,0.322,0.3,1.5,0.210,1.5,4.0,0.364,0.350,0.9,1.0,0.814,0.3,1.9,2.2,0.8,0.5,0.5,1.0,1.5,4.7,7.1,0.394,0.273,0.189,2.7,15.8,9.0,9.2,2.0,2.8,14.0,21.9,-1.3,0.6,-0.6,-0.050,-5.0,-0.1,-5.0,-0.5
Carlos Delfino\delfica01,2012,SF,29,MIL,54,53,28.5,3.4,8.4,0.402,1.6,4.4,0.360,1.8,4.0,0.449,0.497,0.7,0.9,0.792,0.4,3.5,3.9,2.3,1.5,0.2,1.2,1.8,9.0,11.7,0.515,0.528,0.106,1.4,13.9,7.5,11.9,2.6,0.5,12.2,15.5,0.8,1.6,2.4,0.075,-1.1,1.1,-0.1,0.8
Luol Deng\denglu01,2012,SF,26,CHI,54,54,39.4,5.8,14.0,0.412,1.5,4.0,0.367,4.3,10.0,0.430,0.464,2.4,3.1,0.770,1.4,5.1,6.5,2.9,1.0,0.7,1.8,1.5,15.3,14.1,0.500,0.285,0.219,4.1,14.0,9.2,11.7,1.4,1.2,10.4,19.8,2.3,3.6,5.8,0.132,0.6,1.1,1.7,2.0
Justin Dentmon\dentmju01,2012,PG,26,TOT,6,0,15.2,1.7,4.7,0.357,0.3,2.3,0.143,1.3,2.3,0.571,0.393,0.7,1.0,0.667,0.0,1.3,1.3,1.7,0.3,0.0,1.2,1.7,4.3,4.8,0.424,0.500,0.214,0.0,10.2,5.1,18.0,1.2,0.0,18.6,19.4,-0.2,0.1,-0.1,-0.049,-6.4,-0.6,-7.0,-0.1
DeMar DeRozan\derozde01,2012,SG,22,TOR,63,63,35.0,6.0,14.3,0.422,0.4,1.5,0.261,5.7,12.9,0.440,0.435,4.3,5.3,0.810,0.6,2.7,3.3,2.0,0.8,0.3,2.0,2.6,16.7,12.8,0.503,0.102,0.367,2.1,9.0,5.6,10.8,1.2,0.6,10.5,25.0,1.1,1.4,2.5,0.054,-1.4,-1.3,-2.7,-0.4
Boris Diaw\diawbo01,2012,PF,29,TOT,57,35,25.0,2.7,6.2,0.444,0.5,1.7,0.313,2.2,4.4,0.496,0.489,0.4,0.6,0.629,1.2,3.7,4.9,3.6,0.6,0.4,2.0,2.2,6.4,11.2,0.498,0.282,0.100,5.5,17.3,11.3,23.8,1.2,1.3,23.4,15.5,-0.3,0.8,0.6,0.019,-1.6,-0.2,-1.8,0.1
Ike Diogu\dioguik01,2012,PF,28,SAS,2,0,7.0,0.0,1.0,0.000,0.0,0.0,,0.0,1.0,0.000,0.000,1.0,1.0,1.000,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,-2.9,0.347,0.000,1.000,0.0,8.0,4.1,0.0,0.0,0.0,25.8,12.6,0.0,0.0,0.0,-0.116,-9.2,-3.1,-12.3,0.0
DeSagana Diop\diopde01,2012,C,30,CHA,27,9,12.0,0.6,1.6,0.357,0.0,0.0,,0.6,1.6,0.357,0.357,0.0,0.2,0.167,1.2,1.9,3.1,0.9,0.2,0.5,0.7,1.3,1.1,6.8,0.347,0.000,0.143,11.2,19.0,15.0,11.0,1.0,3.0,29.9,9.0,-0.3,0.2,-0.2,-0.025,-5.6,-0.2,-5.8,-0.3
Keyon Dooling\doolike01,2012,SG,31,BOS,46,2,14.4,1.4,3.5,0.405,0.6,1.8,0.333,0.8,1.8,0.476,0.488,0.5,0.7,0.742,0.1,0.8,0.8,1.1,0.3,0.0,0.7,1.2,4.0,6.9,0.515,0.497,0.190,0.6,6.1,3.5,12.1,1.0,0.2,16.1,15.3,-0.2,0.8,0.6,0.042,-3.8,-0.5,-4.3,-0.4
Toney Douglas\douglto01,2012,PG,25,NYK,38,9,17.3,2.5,7.6,0.324,0.7,3.1,0.231,1.8,4.6,0.387,0.371,0.6,0.7,0.846,0.4,1.5,1.9,2.0,0.8,0.0,1.5,1.4,6.2,7.1,0.393,0.403,0.090,2.8,10.0,6.3,19.6,2.3,0.1,15.7,24.4,-1.4,0.8,-0.6,-0.046,-4.7,-1.0,-5.6,-0.6
Goran Dragić\dragigo01,2012,PG,25,HOU,66,28,26.5,4.2,9.1,0.462,1.0,3.1,0.337,3.2,6.0,0.525,0.518,2.3,2.9,0.805,0.8,1.7,2.5,5.3,1.3,0.2,2.4,2.5,11.7,18.0,0.567,0.337,0.317,3.5,7.7,5.6,32.5,2.5,0.4,18.7,21.8,3.6,1.5,5.1,0.139,1.9,0.0,1.9,1.7
Jared Dudley\dudleja01,2012,SG,26,PHO,65,60,31.1,4.8,9.9,0.485,1.2,3.2,0.383,3.6,6.7,0.535,0.547,1.8,2.5,0.726,1.5,3.2,4.6,1.7,0.8,0.3,1.1,1.6,12.7,15.4,0.575,0.325,0.255,5.4,11.4,8.4,8.8,1.3,0.7,9.1,17.7,4.0,1.1,5.1,0.121,1.6,-0.4,1.2,1.7
Chris Duhon\duhonch01,2012,PG,29,ORL,63,9,19.5,1.3,3.2,0.419,0.8,1.9,0.420,0.6,1.3,0.417,0.542,0.3,0.3,0.810,0.2,1.4,1.6,2.4,0.6,0.1,1.3,1.1,3.8,8.4,0.558,0.586,0.103,1.3,8.4,4.8,19.1,1.5,0.6,27.6,11.2,0.4,0.9,1.3,0.051,-2.4,0.6,-1.8,0.1
Tim Duncan*\duncati01,2012,C,35,SAS,58,58,28.2,6.2,12.6,0.492,0.0,0.1,0.000,6.2,12.6,0.495,0.492,3.0,4.3,0.695,1.9,7.1,9.0,2.3,0.7,1.5,1.7,1.7,15.4,22.5,0.531,0.005,0.340,7.9,28.2,18.3,13.5,1.2,3.9,10.3,26.2,3.0,2.9,5.9,0.174,2.0,1.3,3.3,2.2
Mike Dunleavy\dunlemi02,2012,SF,31,MIL,55,3,26.3,4.3,9.2,0.474,1.5,3.8,0.399,2.8,5.4,0.527,0.557,2.1,2.6,0.811,0.5,3.2,3.7,2.1,0.5,0.1,1.1,1.6,12.3,16.6,0.597,0.413,0.284,2.2,13.7,7.8,13.0,1.0,0.4,9.3,19.0,3.5,0.9,4.4,0.146,2.3,-0.9,1.4,1.3
Kevin Durant\duranke01,2012,SF,23,OKC,66,66,38.6,9.7,19.7,0.496,2.0,5.2,0.387,7.7,14.4,0.535,0.547,6.5,7.6,0.860,0.6,7.4,8.0,3.5,1.3,1.2,3.8,2.0,28.0,26.2,0.610,0.265,0.386,1.9,20.4,11.8,17.5,1.8,2.2,14.0,31.3,8.5,3.7,12.2,0.230,6.2,0.8,7.0,5.8
Jerome Dyson\dysonje01,2012,PG,24,NOH,9,1,20.0,2.1,5.3,0.396,0.1,0.9,0.125,2.0,4.4,0.450,0.406,3.1,4.0,0.778,0.2,1.9,2.1,2.0,1.2,0.2,2.2,2.1,7.4,11.3,0.525,0.167,0.750,1.3,11.1,6.3,16.2,3.3,0.9,23.9,22.0,-0.1,0.2,0.1,0.026,-4.7,1.2,-3.6,-0.1
Devin Ebanks\ebankde01,2012,SG,22,LAL,24,12,16.5,1.5,3.7,0.416,0.0,0.4,0.000,1.5,3.3,0.463,0.416,1.0,1.5,0.657,1.1,1.2,2.3,0.5,0.5,0.3,0.8,1.1,4.0,8.3,0.465,0.101,0.393,7.7,7.6,7.6,4.6,1.5,1.1,14.7,14.2,0.0,0.3,0.3,0.033,-3.7,-0.5,-4.2,-0.2
Wayne Ellington\ellinwa01,2012,SG,24,MIN,51,4,19.1,2.4,5.9,0.404,0.7,2.1,0.324,1.7,3.8,0.448,0.462,0.6,0.8,0.800,0.3,1.7,1.9,0.6,0.5,0.2,0.5,1.1,6.1,9.4,0.487,0.358,0.132,1.6,9.7,5.6,5.5,1.4,0.7,7.5,15.8,0.3,0.5,0.8,0.041,-2.7,-0.2,-2.8,-0.2
Monta Ellis\ellismo01,2012,SG,26,TOT,58,58,36.6,7.8,17.9,0.433,1.1,3.5,0.308,6.7,14.5,0.462,0.463,3.8,4.7,0.796,0.3,3.1,3.4,6.0,1.5,0.3,3.1,2.3,20.4,17.5,0.509,0.193,0.264,1.1,9.6,5.3,28.6,2.1,0.6,13.2,28.7,1.6,0.9,2.6,0.059,1.0,-1.3,-0.3,0.9
Francisco Elson\elsonfr01,2012,C,35,PHI,5,0,3.2,0.2,0.6,0.333,0.0,0.0,,0.2,0.6,0.333,0.333,0.0,0.0,,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.4,6.3,0.333,0.000,0.000,0.0,7.0,3.5,8.8,3.3,4.7,25.0,11.7,0.0,0.0,0.0,-0.026,-5.1,2.7,-2.5,0.0
Andre Emmett\emmetan01,2012,SF,29,NJN,6,0,7.5,0.7,1.2,0.571,0.0,0.2,0.000,0.7,1.0,0.667,0.571,0.8,1.3,0.625,0.3,0.7,1.0,0.2,0.3,0.2,0.3,0.3,2.2,13.3,0.618,0.143,1.143,5.0,10.6,7.7,3.6,2.4,1.7,16.0,12.7,0.1,0.0,0.1,0.089,-0.8,-0.7,-1.5,0.0
Semih Erden\erdense01,2012,C,25,CLE,28,9,11.9,1.4,2.6,0.527,0.0,0.0,,1.4,2.6,0.527,0.527,0.8,1.5,0.512,0.7,1.9,2.6,0.3,0.4,0.2,0.6,2.1,3.5,9.9,0.538,0.000,0.554,6.6,18.5,12.3,4.6,1.6,1.1,14.8,14.6,0.2,0.2,0.4,0.057,-4.6,-0.2,-4.8,-0.2
