Player,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Shannon Brown\brownsh01,2011,SG,25,LAL,82,0,19.1,3.3,7.8,0.425,0.9,2.6,0.349,2.4,5.3,0.462,0.482,1.1,1.2,0.911,0.4,1.5,1.9,1.2,0.8,0.2,0.9,1.5,8.7,13.6,0.518,0.330,0.157,2.6,8.5,5.7,10.0,2.3,0.8,9.8,22.2,1.1,1.9,3.1,0.093,-0.9,0.2,-0.8,0.5
Kobe Bryant*\bryanko01,2011,SG,32,LAL,82,82,33.9,9.0,20.0,0.451,1.4,4.3,0.323,7.6,15.6,0.487,0.487,5.9,7.1,0.828,1.0,4.1,5.1,4.7,1.2,0.1,3.0,2.1,25.3,23.9,0.548,0.217,0.356,3.5,13.3,8.5,26.7,1.9,0.3,11.4,35.1,6.8,3.5,10.3,0.178,5.4,-0.2,5.2,5.0
Chase Budinger\budinch01,2011,SF,22,HOU,78,22,22.3,3.6,8.4,0.425,1.1,3.5,0.325,2.4,4.9,0.497,0.493,1.5,1.8,0.855,0.7,2.9,3.6,1.6,0.5,0.2,0.9,1.5,9.8,14.2,0.534,0.418,0.210,3.4,15.0,9.2,11.5,1.2,0.7,8.5,19.9,2.2,1.2,3.4,0.095,0.6,-0.8,-0.2,0.8
Caron Butler\butleca01,2011,SF,30,DAL,29,29,29.9,5.9,13.0,0.450,1.0,2.2,0.431,4.9,10.8,0.454,0.487,2.3,3.0,0.773,0.8,3.3,4.1,1.6,1.0,0.3,1.7,2.0,15.0,14.2,0.523,0.172,0.233,3.1,12.5,8.0,9.1,1.7,0.7,10.5,25.1,0.2,1.0,1.2,0.067,-0.8,0.0,-0.9,0.2
Rasual Butler\butlera01,2011,SG,31,TOT,47,2,16.4,1.7,5.0,0.333,1.0,2.9,0.338,0.7,2.1,0.327,0.430,0.4,0.6,0.667,0.2,1.4,1.6,0.6,0.2,0.3,0.5,0.8,4.7,6.2,0.446,0.574,0.114,1.5,10.1,5.9,5.3,0.5,1.5,8.8,15.8,-0.5,0.3,-0.1,-0.009,-2.3,-1.5,-3.8,-0.4
Andrew Bynum\bynuman01,2011,C,23,LAL,54,47,27.8,4.4,7.6,0.574,0.0,0.0,,4.4,7.6,0.574,0.574,2.6,3.9,0.660,3.1,6.3,9.4,1.4,0.4,2.0,1.4,2.6,11.3,21.1,0.606,0.000,0.506,13.3,24.7,19.2,7.7,0.7,5.4,12.8,17.6,3.8,2.8,6.6,0.210,1.8,1.4,3.2,2.0
Will Bynum\bynumwi01,2011,PG,28,DET,61,5,18.4,3.0,6.7,0.448,0.3,0.8,0.320,2.7,5.8,0.466,0.468,1.7,2.0,0.836,0.2,1.0,1.2,3.2,0.9,0.1,1.4,1.9,7.9,15.2,0.524,0.123,0.300,1.6,6.7,4.0,28.6,2.5,0.3,15.3,22.5,1.1,0.4,1.5,0.066,-0.8,-1.0,-1.9,0.0
José Calderón\caldejo01,2011,PG,29,TOR,68,55,30.9,3.9,8.8,0.440,0.8,2.3,0.365,3.0,6.5,0.466,0.487,1.3,1.5,0.854,0.4,2.5,3.0,8.9,1.2,0.1,2.2,2.1,9.8,16.3,0.522,0.262,0.173,1.7,9.9,5.7,43.0,2.0,0.3,18.8,16.8,3.2,0.4,3.7,0.084,1.9,-1.2,0.8,1.5
Marcus Camby\cambyma01,2011,C,36,POR,59,51,26.1,2.0,5.0,0.398,0.0,0.0,0.000,2.0,5.0,0.399,0.398,0.7,1.2,0.614,3.1,7.2,10.3,2.1,0.7,1.6,1.1,2.4,4.7,14.8,0.426,0.003,0.238,13.8,35.2,24.1,11.7,1.4,5.0,16.0,11.7,0.8,3.0,3.7,0.116,-0.7,2.2,1.5,1.4
Derrick Caracter\caracde01,2011,C,22,LAL,41,0,5.2,0.8,1.6,0.485,0.0,0.0,,0.8,1.6,0.485,0.485,0.4,0.6,0.739,0.5,0.6,1.0,0.2,0.1,0.2,0.5,1.1,2.0,10.0,0.532,0.000,0.348,10.3,12.2,11.3,5.1,1.0,3.5,20.0,20.2,0.0,0.3,0.3,0.057,-6.6,-0.5,-7.1,-0.3
Brian Cardinal\cardibr01,2011,SF,33,DAL,56,4,11.0,0.8,1.8,0.430,0.8,1.6,0.483,0.0,0.2,0.077,0.640,0.3,0.3,0.944,0.2,0.9,1.1,0.7,0.4,0.1,0.3,1.5,2.6,9.7,0.672,0.870,0.180,2.0,8.9,5.6,9.1,2.0,0.9,13.6,9.5,1.0,0.7,1.7,0.132,-1.2,2.4,1.2,0.5
Rodney Carney\carnero01,2011,SF,26,TOT,27,1,12.4,1.7,4.1,0.418,0.6,1.4,0.447,1.1,2.7,0.403,0.495,0.7,1.0,0.667,0.5,1.3,1.8,0.4,0.4,0.2,0.6,1.2,4.7,10.8,0.521,0.345,0.245,4.3,12.1,8.1,4.8,1.8,1.1,11.6,18.1,0.1,0.2,0.3,0.038,-1.5,-1.2,-2.8,-0.1
DeMarre Carroll\carrode01,2011,PF,24,TOT,12,0,4.2,0.3,1.0,0.333,0.0,0.0,,0.3,1.0,0.333,0.333,0.2,0.2,1.000,0.2,0.5,0.7,0.3,0.1,0.1,0.0,0.4,0.8,8.7,0.388,0.000,0.167,4.7,14.5,9.6,10.7,1.0,1.6,0.0,11.6,0.0,0.0,0.1,0.066,-2.9,-0.5,-3.5,0.0
Matt Carroll\carroma01,2011,SG,30,CHA,54,1,10.8,1.6,3.7,0.447,0.3,0.9,0.370,1.3,2.8,0.471,0.490,0.7,1.0,0.769,0.2,1.0,1.3,0.4,0.3,0.1,0.4,0.8,4.4,12.2,0.530,0.231,0.261,2.5,11.7,7.1,6.9,1.6,0.8,9.4,19.8,0.3,0.5,0.8,0.062,-1.9,-0.8,-2.7,-0.1
Anthony Carter\cartean01,2011,PG,35,TOT,33,0,14.0,1.4,3.2,0.425,0.4,1.2,0.300,1.0,2.0,0.500,0.481,0.2,0.2,1.000,0.2,1.3,1.5,2.1,0.8,0.2,1.2,1.5,3.3,9.2,0.502,0.377,0.075,1.7,10.9,6.3,21.3,2.9,1.0,26.3,14.3,-0.2,0.4,0.2,0.023,-3.3,0.9,-2.4,-0.1
Vince Carter\cartevi01,2011,SG,34,TOT,73,63,28.1,5.3,12.2,0.437,1.6,4.4,0.361,3.7,7.8,0.479,0.502,1.8,2.4,0.740,0.7,3.0,3.8,2.0,0.9,0.3,1.2,2.6,14.0,14.8,0.528,0.360,0.194,3.1,12.4,7.8,12.1,1.7,0.7,8.5,23.5,2.0,1.9,3.8,0.089,0.1,0.2,0.3,1.2
Omri Casspi\casspom01,2011,SF,22,SAC,71,27,24.0,3.2,7.7,0.412,1.3,3.5,0.372,1.9,4.2,0.445,0.496,1.0,1.4,0.673,1.0,3.3,4.3,1.0,0.8,0.2,1.0,1.6,8.6,11.7,0.517,0.452,0.185,4.8,16.0,10.3,6.6,1.6,0.6,10.3,16.7,1.1,1.3,2.5,0.069,-0.1,-0.4,-0.6,0.6
Mario Chalmers\chalmma01,2011,PG,24,MIA,70,28,22.6,2.2,5.5,0.399,1.2,3.3,0.359,1.0,2.2,0.459,0.506,0.8,0.9,0.871,0.2,1.9,2.1,2.5,1.1,0.1,1.3,2.3,6.4,10.3,0.538,0.595,0.160,1.0,9.5,5.5,16.8,2.5,0.3,18.0,15.0,0.7,2.3,2.9,0.089,-2.3,1.5,-0.8,0.5
Tyson Chandler\chandty01,2011,C,28,DAL,74,74,27.8,3.6,5.5,0.654,0.0,0.0,,3.6,5.5,0.654,0.654,2.9,4.0,0.732,2.8,6.6,9.4,0.4,0.5,1.1,1.2,3.2,10.1,18.4,0.697,0.000,0.725,12.2,26.6,19.7,2.4,0.9,3.0,14.1,14.2,5.8,3.5,9.4,0.218,0.6,1.0,1.5,1.8
Wilson Chandler\chandwi01,2011,SF,23,TOT,72,49,33.3,6.0,13.2,0.450,1.6,4.4,0.350,4.4,8.8,0.501,0.509,1.8,2.2,0.807,1.0,4.6,5.7,1.7,0.7,1.3,1.4,2.8,15.3,14.6,0.537,0.336,0.169,3.6,15.9,9.7,8.1,1.0,2.9,9.2,20.9,2.1,1.9,3.9,0.079,0.2,-0.4,-0.2,1.1
Josh Childress\childjo01,2011,SG,27,PHO,54,3,16.6,2.2,4.0,0.565,0.0,0.3,0.063,2.2,3.7,0.606,0.568,0.5,1.1,0.492,1.3,1.6,2.9,0.8,0.6,0.4,0.8,1.3,5.0,13.0,0.567,0.075,0.276,8.9,11.1,10.0,7.0,1.9,1.9,15.5,14.3,0.8,0.6,1.4,0.076,-0.6,0.1,-0.5,0.3
Earl Clark\clarkea01,2011,SF,23,TOT,42,0,11.0,1.6,3.8,0.430,0.0,0.1,0.000,1.6,3.6,0.444,0.430,0.6,1.1,0.574,0.9,1.5,2.4,0.2,0.2,0.4,0.7,1.1,3.9,10.1,0.456,0.032,0.297,9.5,15.7,12.7,3.1,0.9,3.0,13.5,20.5,-0.4,0.7,0.3,0.030,-3.9,0.1,-3.8,-0.2
Jarron Collins\collija03,2011,C,32,TOT,28,0,6.5,0.2,0.8,0.286,0.0,0.0,,0.2,0.8,0.286,0.286,0.3,0.4,0.700,0.5,0.4,0.9,0.1,0.1,0.0,0.3,1.0,0.7,1.6,0.374,0.000,0.476,9.1,6.4,7.9,1.5,1.1,0.4,21.6,8.1,-0.1,0.1,-0.1,-0.016,-7.4,-1.5,-8.9,-0.3
Jason Collins\collija04,2011,C,32,ATL,49,28,12.1,0.7,1.4,0.479,0.0,0.0,1.000,0.7,1.4,0.471,0.486,0.6,0.8,0.659,0.6,1.5,2.1,0.4,0.2,0.2,0.5,2.0,2.0,5.4,0.539,0.014,0.577,6.1,14.5,10.4,5.3,0.8,1.2,22.6,9.2,0.1,0.5,0.6,0.049,-5.3,0.4,-4.8,-0.4
Sherron Collins\collish01,2011,PG,23,CHA,20,0,3.3,0.4,1.3,0.280,0.1,0.5,0.200,0.3,0.8,0.333,0.320,0.1,0.1,1.000,0.0,0.3,0.3,0.4,0.1,0.0,0.2,0.1,0.9,3.6,0.334,0.400,0.040,0.0,9.2,4.6,19.6,1.6,0.0,13.6,20.9,-0.2,0.0,-0.2,-0.121,-6.0,-2.1,-8.0,-0.1
Darren Collison\collida01,2011,PG,23,IND,79,79,29.9,5.0,11.0,0.457,0.5,1.6,0.331,4.5,9.4,0.479,0.481,2.6,2.9,0.871,0.5,2.3,2.8,5.1,1.1,0.2,2.5,1.4,13.2,15.6,0.534,0.143,0.267,1.9,8.6,5.3,28.9,1.9,0.4,16.6,21.9,2.1,2.2,4.3,0.087,0.4,-0.7,-0.3,1.0
Nick Collison\collini01,2011,C,30,OKC,71,2,21.5,1.9,3.4,0.566,0.0,0.0,,1.9,3.4,0.566,0.566,0.8,1.0,0.753,1.7,2.8,4.5,1.0,0.6,0.4,0.8,3.0,4.6,10.8,0.600,0.000,0.302,9.5,14.6,12.1,6.7,1.4,1.5,16.7,9.8,2.1,1.5,3.6,0.113,-1.9,0.7,-1.2,0.3
Mike Conley\conlemi01,2011,PG,23,MEM,81,81,35.5,5.2,11.8,0.444,1.0,2.7,0.369,4.2,9.1,0.466,0.486,2.2,3.0,0.733,0.4,2.7,3.0,6.5,1.8,0.2,2.2,2.2,13.7,15.9,0.521,0.228,0.259,1.3,9.0,5.1,28.0,2.6,0.5,14.2,19.4,3.4,3.2,6.6,0.111,0.7,0.5,1.2,2.3
Brian Cook\cookbr01,2011,PF,30,LAC,40,0,11.2,1.8,4.3,0.424,0.9,2.0,0.430,1.0,2.3,0.418,0.524,0.4,0.6,0.625,0.5,1.9,2.4,0.4,0.3,0.3,0.6,1.9,4.8,11.6,0.534,0.465,0.141,5.0,20.0,12.6,5.6,1.4,1.9,12.2,20.5,0.1,0.5,0.6,0.064,-1.6,-0.2,-1.9,0.0
Daequan Cook\cookda02,2011,SG,23,OKC,43,0,13.9,1.8,4.2,0.436,1.5,3.6,0.422,0.3,0.6,0.519,0.616,0.4,0.5,0.800,0.2,1.5,1.7,0.5,0.3,0.0,0.4,1.2,5.6,12.8,0.630,0.851,0.110,1.6,12.1,7.0,5.3,1.2,0.1,8.2,15.7,1.2,0.4,1.6,0.126,1.8,-0.7,1.1,0.5
Marcus Cousin\cousima01,2011,C,24,UTA,4,0,4.5,0.5,0.8,0.667,0.0,0.0,,0.5,0.8,0.667,0.667,0.0,0.0,,0.0,0.8,0.8,0.0,0.0,0.3,0.3,0.3,1.0,7.8,0.667,0.000,0.000,0.0,20.3,10.1,0.0,0.0,4.5,25.0,10.2,0.0,0.0,0.0,0.008,-4.3,-2.7,-7.1,0.0
DeMarcus Cousins\couside01,2011,C,20,SAC,81,62,28.5,5.3,12.4,0.430,0.0,0.2,0.167,5.3,12.2,0.435,0.432,3.4,5.0,0.687,2.7,6.0,8.6,2.5,1.0,0.8,3.3,4.1,14.1,14.6,0.484,0.018,0.400,10.4,24.4,17.2,14.7,1.9,2.1,18.5,27.2,-1.9,2.9,1.1,0.022,-2.7,0.1,-2.6,-0.4
Jamal Crawford\crawfja01,2011,SG,30,ATL,76,0,30.2,4.8,11.5,0.421,1.6,4.6,0.341,3.3,6.9,0.474,0.489,2.9,3.4,0.854,0.3,1.4,1.7,3.2,0.8,0.2,1.9,1.3,14.2,14.2,0.545,0.399,0.297,1.2,5.6,3.4,17.7,1.3,0.5,12.8,23.4,1.9,1.4,3.4,0.071,0.6,-1.6,-1.0,0.6
Jordan Crawford\crawfjo02,2011,SG,22,TOT,42,18,24.5,4.6,11.9,0.384,0.8,3.0,0.258,3.8,8.9,0.427,0.417,1.7,2.0,0.869,0.7,1.8,2.5,2.8,0.9,0.1,2.0,1.5,11.7,11.8,0.456,0.256,0.168,3.4,8.6,5.9,19.8,2.0,0.2,13.4,27.0,-1.0,0.5,-0.6,-0.026,-1.5,-2.3,-3.8,-0.5
Dante Cunningham\cunnida01,2011,PF,23,TOT,78,18,21.0,2.8,6.1,0.462,0.0,0.2,0.077,2.8,5.9,0.473,0.463,0.6,0.8,0.726,1.2,2.3,3.6,0.6,0.7,0.6,0.7,2.3,6.2,10.7,0.483,0.028,0.131,6.9,13.9,10.3,4.3,1.8,2.2,9.3,15.7,0.3,1.7,2.0,0.060,-3.2,-0.1,-3.3,-0.5
Stephen Curry\curryst01,2011,PG,22,GSW,74,74,33.6,6.8,14.2,0.480,2.0,4.6,0.442,4.8,9.6,0.498,0.551,2.9,3.1,0.934,0.7,3.2,3.9,5.8,1.5,0.3,3.1,3.1,18.6,19.4,0.595,0.325,0.216,2.3,10.9,6.5,28.1,2.2,0.6,16.4,24.4,5.4,1.3,6.6,0.128,3.0,-0.7,2.3,2.7
Samuel Dalembert\dalemsa01,2011,C,29,SAC,80,46,24.2,3.4,7.1,0.473,0.0,0.0,0.000,3.4,7.1,0.474,0.473,1.4,1.9,0.730,2.7,5.6,8.2,0.8,0.5,1.5,1.7,2.8,8.1,14.1,0.509,0.004,0.261,12.1,26.9,19.3,5.3,0.9,4.3,17.3,17.1,0.4,2.5,2.9,0.072,-2.4,0.2,-2.2,-0.1
Erick Dampier\dampier01,2011,C,35,MIA,51,22,16.0,1.0,1.7,0.584,0.0,0.0,0.000,1.0,1.7,0.591,0.584,0.5,0.9,0.545,1.0,2.4,3.5,0.4,0.3,0.9,0.6,1.6,2.5,9.7,0.591,0.011,0.494,8.2,17.1,12.9,3.8,0.9,4.5,22.8,8.1,0.5,1.4,1.9,0.109,-2.0,1.7,-0.3,0.4
Antonio Daniels\daniean01,2011,PG,35,PHI,4,0,8.8,0.5,1.3,0.400,0.0,0.5,0.000,0.5,0.8,0.667,0.400,0.5,0.5,1.000,0.0,1.3,1.3,0.5,0.0,0.0,0.3,0.0,1.5,6.7,0.510,0.400,0.400,0.0,16.5,8.2,7.9,0.0,0.0,14.5,9.1,0.0,0.0,0.0,0.044,-4.8,-1.1,-6.0,0.0
Marquis Daniels\daniema01,2011,SF,30,BOS,49,0,19.1,2.3,4.7,0.491,0.1,0.4,0.190,2.2,4.3,0.521,0.500,0.8,1.2,0.684,0.5,1.8,2.3,1.3,0.8,0.4,0.8,1.3,5.5,11.7,0.527,0.091,0.246,3.3,11.0,7.4,10.6,2.2,1.8,12.9,15.1,0.3,1.7,2.0,0.103,-1.7,2.3,0.6,0.6
Baron Davis\davisba01,2011,PG,31,TOT,58,44,28.4,5.0,11.9,0.417,1.4,4.1,0.339,3.6,7.8,0.458,0.475,1.7,2.3,0.771,0.6,2.1,2.7,6.7,1.3,0.5,2.5,2.5,13.1,17.0,0.506,0.345,0.189,2.5,8.6,5.5,41.2,2.4,1.3,16.3,24.4,1.5,1.3,2.8,0.081,2.2,-0.3,1.9,1.6
Ed Davis\davised01,2011,PF,21,TOR,65,17,24.6,3.3,5.7,0.576,0.0,0.0,,3.3,5.7,0.576,0.576,1.1,2.0,0.555,2.6,4.5,7.1,0.6,0.6,1.0,0.7,2.8,7.7,15.8,0.583,0.000,0.343,12.1,22.3,17.1,3.8,1.3,3.2,10.1,13.3,2.9,1.1,4.0,0.119,-0.2,-0.8,-0.9,0.4
Glen Davis\davisgl01,2011,C,25,BOS,78,13,29.5,4.6,10.3,0.448,0.0,0.2,0.133,4.6,10.1,0.454,0.449,2.5,3.4,0.736,1.3,4.2,5.4,1.2,1.0,0.4,1.1,3.0,11.7,12.8,0.499,0.019,0.331,5.7,16.4,11.4,6.6,1.8,1.0,8.5,20.9,0.6,4.3,4.9,0.102,-2.6,0.7,-1.9,0.0
Austin Daye\dayeau01,2011,SF,22,DET,72,16,20.1,2.7,6.5,0.410,1.0,2.4,0.401,1.7,4.2,0.415,0.483,1.1,1.5,0.759,0.9,2.9,3.8,1.1,0.5,0.5,0.8,2.3,7.5,13.0,0.518,0.365,0.229,5.2,18.6,11.6,8.5,1.5,2.2,10.2,18.6,1.2,0.9,2.1,0.070,-0.8,-0.5,-1.3,0.3
Carlos Delfino\delfica01,2011,SF,28,MIL,49,40,32.4,4.1,10.5,0.390,2.1,5.8,0.370,1.9,4.7,0.415,0.492,1.2,1.5,0.800,0.5,3.6,4.1,2.3,1.6,0.2,1.2,1.5,11.5,13.1,0.517,0.554,0.146,1.7,13.2,7.3,12.1,2.6,0.4,9.5,17.7,0.9,2.6,3.5,0.105,-0.3,1.7,1.5,1.4
Luol Deng\denglu01,2011,SF,25,CHI,82,82,39.1,6.5,14.1,0.460,1.4,4.1,0.345,5.1,10.0,0.506,0.510,3.1,4.1,0.753,1.4,4.4,5.8,2.8,1.0,0.6,1.9,2.0,17.4,15.5,0.549,0.288,0.291,4.4,12.8,8.7,11.9,1.3,1.1,10.7,20.9,4.7,5.2,9.9,0.149,1.1,0.6,1.7,3.0
DeMar DeRozan\derozde01,2011,SG,21,TOR,82,82,34.8,6.6,14.1,0.467,0.1,0.6,0.096,6.5,13.4,0.485,0.469,4.0,4.9,0.813,0.9,2.9,3.8,1.8,1.0,0.4,1.8,2.6,17.2,14.5,0.530,0.045,0.348,3.0,10.2,6.5,8.6,1.5,0.8,9.8,23.2,2.8,0.5,3.2,0.055,-0.9,-1.5,-2.5,-0.3
Boris Diaw\diawbo01,2011,PF,28,CHA,82,82,33.9,4.6,9.4,0.492,1.0,2.8,0.345,3.7,6.7,0.553,0.543,1.0,1.5,0.683,1.3,3.8,5.0,4.1,0.9,0.6,2.0,2.3,11.3,13.9,0.558,0.292,0.159,4.5,13.6,9.0,20.6,1.4,1.3,16.7,16.8,2.4,2.3,4.8,0.082,0.3,0.3,0.6,1.8
Ike Diogu\dioguik01,2011,PF,27,LAC,36,0,13.1,2.3,4.1,0.561,0.0,0.0,,2.3,4.1,0.561,0.561,1.1,1.7,0.661,1.1,2.1,3.2,0.1,0.1,0.1,0.6,2.0,5.8,13.7,0.590,0.000,0.419,10.3,18.3,14.3,0.7,0.3,0.5,11.2,18.7,0.7,0.3,1.0,0.104,-2.4,-2.5,-4.9,-0.3
DeSagana Diop\diopde01,2011,C,29,CHA,16,0,11.3,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,0.3,0.7,0.364,0.8,1.8,2.5,0.4,0.3,0.9,0.7,1.6,1.3,5.4,0.347,0.000,0.458,8.0,18.9,13.4,5.7,1.2,6.7,27.6,10.3,-0.3,0.3,-0.1,-0.016,-6.7,1.8,-4.9,-0.1
Keyon Dooling\doolike01,2011,PG,30,MIL,80,22,22.0,2.6,6.5,0.397,1.0,2.9,0.346,1.6,3.6,0.439,0.475,1.0,1.2,0.830,0.2,1.3,1.5,3.0,0.7,0.1,1.1,1.5,7.1,11.3,0.509,0.451,0.181,0.8,7.1,3.9,23.4,1.6,0.2,14.0,17.3,0.8,2.1,2.9,0.080,-1.4,0.2,-1.2,0.4
Joey Dorsey\dorsejo01,2011,C,27,TOR,43,9,12.1,1.2,2.3,0.525,0.0,0.0,,1.2,2.3,0.525,0.525,0.7,1.5,0.477,1.8,2.6,4.4,0.6,0.6,0.4,0.9,1.8,3.1,14.2,0.529,0.000,0.657,17.5,25.8,21.6,7.4,2.4,2.5,23.4,14.3,0.2,0.5,0.8,0.072,-1.6,0.1,-1.6,0.1
Toney Douglas\douglto01,2011,SG,24,NYK,81,9,24.3,3.9,9.3,0.416,1.8,4.7,0.373,2.1,4.6,0.460,0.511,1.0,1.3,0.794,0.8,2.2,3.0,3.0,1.1,0.0,1.1,2.2,10.6,15.2,0.534,0.507,0.142,3.7,10.5,7.1,19.5,2.3,0.1,10.0,20.1,3.0,1.2,4.2,0.101,0.9,-0.6,0.4,1.2
Chris Douglas-Roberts\douglch01,2011,SF,24,MIL,44,12,20.1,2.7,6.2,0.429,0.3,1.0,0.326,2.3,5.2,0.449,0.456,1.7,2.0,0.831,0.2,1.8,2.0,1.1,0.7,0.3,0.8,1.7,7.3,11.5,0.517,0.168,0.326,0.9,11.0,5.8,9.8,1.8,1.2,10.1,18.4,0.4,1.3,1.6,0.088,-2.5,1.0,-1.4,0.1
Zabian Dowdell\dowdeza01,2011,PG,26,PHO,24,0,12.2,2.1,5.2,0.408,0.1,0.4,0.300,2.0,4.8,0.417,0.420,0.7,0.7,0.941,0.2,0.6,0.8,2.1,0.8,0.1,1.2,1.3,5.0,11.7,0.457,0.080,0.136,2.0,5.9,4.0,27.7,3.5,0.5,18.0,25.0,-0.4,0.2,-0.1,-0.019,-3.9,0.2,-3.6,-0.1
Goran Dragić\dragigo01,2011,PG,24,TOT,70,5,17.6,2.7,6.3,0.435,0.8,2.2,0.361,1.9,4.1,0.476,0.499,1.2,1.9,0.624,0.5,1.5,2.0,2.9,0.7,0.1,1.7,1.8,7.5,13.2,0.524,0.351,0.302,3.3,9.9,6.6,25.6,2.1,0.6,19.0,22.4,0.2,0.8,1.0,0.040,-0.9,-0.5,-1.3,0.2
Jared Dudley\dudleja01,2011,SF,25,PHO,82,15,26.1,3.7,7.7,0.477,1.3,3.1,0.415,2.4,4.6,0.519,0.560,2.0,2.7,0.743,1.4,2.5,3.9,1.3,1.1,0.2,0.9,1.7,10.6,15.6,0.598,0.402,0.347,6.0,11.2,8.6,7.6,2.1,0.7,9.6,16.9,4.2,1.4,5.6,0.126,1.5,0.2,1.8,2.0
Chris Duhon\duhonch01,2011,PG,28,ORL,51,5,15.2,1.0,2.5,0.380,0.3,1.0,0.250,0.7,1.5,0.468,0.430,0.3,0.5,0.560,0.2,0.8,1.0,2.3,0.3,0.0,1.2,0.6,2.5,5.6,0.446,0.403,0.194,1.4,6.3,3.9,22.4,1.1,0.2,30.3,12.0,-0.7,0.9,0.2,0.014,-3.8,0.0,-3.8,-0.3
Tim Duncan*\duncati01,2011,C,34,SAS,76,76,28.4,5.5,11.0,0.500,0.0,0.1,0.000,5.5,11.0,0.502,0.500,2.4,3.4,0.716,2.2,6.7,8.9,2.7,0.7,1.9,1.6,1.6,13.4,21.9,0.537,0.005,0.307,9.3,26.8,18.3,15.7,1.2,4.8,11.4,22.9,3.7,4.0,7.7,0.171,2.2,2.2,4.4,3.5
Mike Dunleavy\dunlemi02,2011,SG,30,IND,61,44,27.6,3.9,8.5,0.462,1.7,4.2,0.402,2.3,4.4,0.519,0.560,1.6,2.0,0.800,0.5,4.1,4.5,1.7,0.7,0.5,1.1,1.8,11.2,14.6,0.593,0.488,0.240,1.9,16.2,9.1,10.1,1.2,1.3,10.7,16.9,2.6,1.9,4.5,0.129,1.1,0.4,1.6,1.5
Ronald Dupree\duprero01,2011,SF,30,TOR,3,0,4.3,0.3,1.3,0.250,0.0,0.3,0.000,0.3,1.0,0.333,0.250,0.0,0.0,,0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.7,0.7,0.5,0.250,0.250,0.000,0.0,28.0,13.7,10.7,0.0,0.0,0.0,13.8,0.0,0.0,0.0,-0.094,-7.3,-2.7,-10.0,0.0
Kevin Durant\duranke01,2011,SF,22,OKC,78,78,38.9,9.1,19.7,0.462,1.9,5.3,0.350,7.3,14.4,0.504,0.509,7.6,8.7,0.880,0.7,6.1,6.8,2.7,1.1,1.0,2.8,2.0,27.7,23.6,0.589,0.269,0.439,2.3,17.7,10.3,13.2,1.5,1.8,10.6,30.6,8.6,3.3,12.0,0.189,5.2,-0.3,4.9,5.3
Devin Ebanks\ebankde01,2011,SG,21,LAL,20,0,5.9,1.1,2.6,0.412,0.1,0.3,0.400,1.0,2.3,0.413,0.431,0.9,1.2,0.783,0.8,0.6,1.4,0.1,0.2,0.3,0.3,0.4,3.1,19.4,0.507,0.098,0.451,14.9,11.1,13.0,2.8,1.8,3.2,8.9,25.9,0.2,0.2,0.4,0.144,0.1,-2.1,-2.0,0.0
Wayne Ellington\ellinwa01,2011,SG,23,MIN,62,8,19.0,2.6,6.4,0.403,0.8,2.0,0.397,1.8,4.5,0.406,0.463,0.7,0.9,0.792,0.4,1.3,1.7,1.2,0.5,0.0,0.9,1.4,6.6,8.6,0.488,0.305,0.134,2.4,7.9,5.1,9.4,1.2,0.2,11.2,17.1,0.1,0.1,0.3,0.010,-2.3,-1.3,-3.5,-0.5
Monta Ellis\ellismo01,2011,SG,25,GSW,80,80,40.3,9.1,20.1,0.451,1.7,4.7,0.361,7.4,15.4,0.478,0.493,4.3,5.4,0.789,0.6,3.0,3.5,5.6,2.1,0.3,3.2,2.5,24.1,18.6,0.536,0.235,0.268,1.5,8.5,4.9,23.4,2.6,0.5,12.3,28.1,4.3,1.7,6.0,0.089,1.7,-0.9,0.8,2.3
Francisco Elson\elsonfr01,2011,C,34,UTA,62,1,9.8,0.9,1.8,0.478,0.0,0.0,,0.9,1.8,0.478,0.478,0.4,0.5,0.839,0.6,1.3,1.9,0.5,0.3,0.2,0.5,1.4,2.2,8.9,0.529,0.000,0.274,6.9,16.0,11.4,7.9,1.8,1.9,20.2,11.9,0.1,0.5,0.6,0.046,-3.8,0.3,-3.5,-0.2
Melvin Ely\elyme01,2011,C,32,DEN,30,2,12.2,0.9,1.7,0.549,0.0,0.0,,0.9,1.7,0.549,0.549,0.4,0.7,0.619,0.9,1.6,2.5,0.5,0.1,0.4,0.5,1.7,2.3,8.3,0.573,0.000,0.412,8.8,14.4,11.7,5.3,0.5,2.3,18.9,9.0,0.3,0.3,0.6,0.083,-2.9,-0.3,-3.2,-0.1
