Player,Season,G,GS,MP,FGM,FGA,FGP,X3PM,X3PA,X3PP,X2PM,X2PA,X2PP,EFG,FTM,FTA,FTP,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS,X3PAR,FTR,ORBP,DRBP,TRBP,ASTP,STLP,BLKP,TOVP,USG,OWS,DWS,WS,WS48,OBPM,DBPM,BPM,VORP
DeMar DeRozan,2021.0,-10.0,-10.0,-0.20000000000000284,-0.7999999999999989,-0.3000000000000007,-0.041000000000000036,0.19999999999999998,0.8,-0.010000000000000009,-1.0,-1.0999999999999996,-0.028000000000000025,-0.03500000000000003,0.8000000000000007,0.6000000000000005,0.038000000000000034,0.09999999999999998,-1.3000000000000003,-1.2999999999999998,1.5,-0.09999999999999998,0.0,-0.5,-0.5,-0.6000000000000014,0.29999999999999716,-0.015000000000000013,0.051000000000000004,0.05099999999999999,0.10000000000000009,-4.0,-1.9999999999999991,6.299999999999997,-0.09999999999999987,-0.20000000000000007,-2.0,-0.3000000000000007,-0.3000000000000007,0.19999999999999996,-0.09999999999999964,0.024999999999999994,1.1,0.2,1.3000000000000003,0.20000000000000018
Deandre Ayton,2021.0,31.0,37.0,-1.8000000000000007,-1.9999999999999991,-4.9,0.07999999999999996,0.0,0.0,-0.031,-1.8999999999999995,-4.9,0.08599999999999997,0.08099999999999996,0.09999999999999987,0.20000000000000018,0.016000000000000014,-0.6000000000000001,-0.39999999999999947,-1.0,-0.5,-0.09999999999999998,-0.30000000000000004,-0.6000000000000001,-0.30000000000000027,-3.799999999999999,0.3000000000000007,0.08500000000000008,0.006000000000000002,0.095,-0.5999999999999996,0.0,-0.10000000000000142,-2.799999999999999,0.0,-0.5999999999999996,0.3000000000000007,-5.399999999999999,3.8,1.5,5.300000000000001,0.07,0.09999999999999998,0.4,0.5,0.9000000000000001
Dejounte Murray,2021.0,-2.0,6.0,6.299999999999997,2.0999999999999996,4.800000000000001,-0.006000000000000005,0.4,1.3,-0.043999999999999984,1.7999999999999998,3.5,0.010000000000000009,-0.0040000000000000036,0.20000000000000018,0.30000000000000004,0.0040000000000000036,-0.09999999999999998,1.2999999999999998,1.2000000000000002,1.3000000000000007,-0.19999999999999996,-0.19999999999999998,-0.09999999999999987,-0.10000000000000009,5.0,0.40000000000000213,-0.009000000000000008,0.035,-0.038000000000000006,-1.6000000000000005,0.5999999999999979,-0.5999999999999996,2.8999999999999986,-0.8000000000000003,-0.7,-5.0,2.6999999999999993,0.20000000000000007,0.6000000000000001,0.8999999999999999,0.007000000000000006,0.7,-0.5,0.19999999999999996,0.3999999999999999
Delon Wright,2021.0,-13.0,31.0,6.100000000000001,1.1999999999999997,2.5,0.007999999999999952,0.4,1.0000000000000002,0.020000000000000018,0.7999999999999998,1.6,0.0050000000000000044,0.015000000000000013,0.5999999999999999,0.7000000000000002,0.03200000000000003,0.0,0.3999999999999999,0.5,1.1000000000000005,0.40000000000000013,0.2,0.30000000000000004,-0.10000000000000009,3.5,1.4000000000000004,0.017999999999999905,0.017000000000000015,0.016000000000000014,-0.6000000000000005,-0.5,-0.8000000000000007,2.1999999999999993,0.2999999999999998,0.30000000000000004,-1.200000000000001,1.9000000000000004,0.0,-0.10000000000000009,0.0,-0.007000000000000006,1.0,-0.30000000000000004,0.6000000000000001,0.3999999999999999
Dennis Schroder,2021.0,-6.0,57.0,1.4000000000000021,-1.5,-2.3000000000000007,-0.030999999999999972,-0.7999999999999998,-1.6,-0.04999999999999999,-0.5999999999999996,-0.6000000000000014,-0.03700000000000003,-0.051000000000000045,0.3999999999999999,0.3999999999999999,0.0050000000000000044,0.2,-0.2999999999999998,-0.10000000000000009,1.7999999999999998,0.5,0.0,0.10000000000000009,0.3999999999999999,-3.3999999999999986,-2.8999999999999986,-0.03299999999999992,-0.067,0.07500000000000001,0.7,-1.1999999999999993,-0.40000000000000036,5.300000000000001,0.5999999999999999,0.0,2.5,-4.199999999999999,-0.8999999999999999,0.9000000000000001,0.10000000000000009,0.006000000000000005,-2.2,1.1,-1.1,-0.6
Dennis Smith Jr.,2021.0,-11.0,6.0,2.5,0.3999999999999999,0.09999999999999964,0.059,0.30000000000000004,0.8999999999999999,0.03200000000000003,0.09999999999999987,-0.7999999999999998,0.09100000000000003,0.08700000000000002,0.0,-0.5,0.22199999999999998,-0.09999999999999998,0.19999999999999996,0.10000000000000009,0.3999999999999999,0.19999999999999996,0.39999999999999997,-0.5999999999999999,-0.2999999999999998,1.2000000000000002,6.199999999999999,0.09299999999999997,0.14400000000000002,-0.07200000000000001,-0.9999999999999996,-0.1999999999999993,-0.40000000000000036,1.4000000000000021,0.20000000000000018,1.5,-5.5,-4.100000000000001,1.5,0.09999999999999998,1.5,0.14900000000000002,3.9000000000000004,2.4,6.3,0.8
Denzel Valentine,2021.0,24.0,-2.0,3.0999999999999996,-0.20000000000000018,0.10000000000000053,-0.02899999999999997,0.0,0.10000000000000009,-0.0040000000000000036,-0.19999999999999996,0.0,-0.062,-0.028000000000000025,0.09999999999999998,0.09999999999999998,0.19099999999999995,0.10000000000000003,0.9999999999999998,1.1,0.5,-0.19999999999999996,-0.1,0.0,-0.2999999999999998,-0.20000000000000018,-2.5999999999999996,-0.02300000000000002,0.010000000000000009,0.008999999999999994,0.8000000000000003,3.1000000000000014,2.299999999999999,-0.29999999999999893,-1.1,-0.7,-0.5,-3.8000000000000007,-0.19999999999999998,0.4,0.19999999999999996,-0.012000000000000004,-1.0999999999999999,-0.8999999999999999,-2.1,-0.4
Derrick Favors,2021.0,14.0,-49.0,-8.999999999999998,-1.8999999999999995,-3.0999999999999996,0.013000000000000012,0.0,-0.1,-0.143,-1.8999999999999995,-3.0,0.009000000000000008,0.01200000000000001,0.09999999999999998,-0.19999999999999996,0.17500000000000004,-1.1,-3.1999999999999997,-4.300000000000001,-0.9000000000000001,-0.09999999999999998,0.09999999999999998,-0.6000000000000001,0.0,-3.5999999999999996,0.8999999999999986,0.038000000000000034,-0.012000000000000002,0.13899999999999998,1.0,-6.099999999999998,-2.3999999999999986,-3.1999999999999993,0.3999999999999999,2.1999999999999997,-1.200000000000001,-1.0,0.19999999999999973,0.5,0.7000000000000002,0.07100000000000001,-0.6,1.4,0.8,0.09999999999999998
Derrick Jones Jr.,2021.0,-2.0,27.0,-0.3000000000000007,-0.5,-0.6000000000000005,-0.04200000000000004,0.20000000000000007,0.19999999999999973,0.04099999999999998,-0.7,-0.8000000000000003,-0.06000000000000005,-0.02399999999999991,-0.6000000000000001,-0.5,-0.124,0.2999999999999998,-0.5999999999999996,-0.2999999999999998,-0.30000000000000004,-0.4,0.30000000000000004,0.09999999999999998,0.0,-1.5999999999999996,-3.0,-0.04200000000000004,0.067,-0.04999999999999999,0.5,-2.4000000000000004,-1.1999999999999993,-2.0,-0.7000000000000002,1.0,1.6999999999999993,-1.700000000000001,-0.9000000000000001,-1.0,-2.0000000000000004,-0.063,-1.2,-1.4000000000000001,-2.5,-0.9
Derrick Rose,2021.0,-2.0,-12.0,-0.3999999999999986,-1.6000000000000005,-2.6999999999999993,-0.02100000000000002,0.09999999999999998,-0.2999999999999998,0.08000000000000002,-1.7000000000000002,-2.4000000000000004,-0.04400000000000004,-0.010000000000000009,-0.19999999999999973,-0.19999999999999973,-0.008000000000000007,-0.09999999999999998,0.30000000000000027,0.20000000000000018,-1.2999999999999998,0.19999999999999996,0.10000000000000003,-0.8999999999999999,0.10000000000000009,-3.3000000000000007,-2.5,-0.0050000000000000044,0.01899999999999999,0.023999999999999994,-0.7999999999999998,1.0999999999999996,0.20000000000000018,-12.2,0.5,0.5,-3.0,-5.700000000000003,-0.30000000000000004,0.8,0.5,0.026999999999999996,-2.4,2.0,-0.5000000000000002,-0.19999999999999996
Derrick White,2021.0,-32.0,12.0,4.900000000000002,1.5,4.5,-0.04700000000000004,1.0999999999999999,3.5999999999999996,-0.020000000000000018,0.19999999999999973,0.8999999999999995,-0.03200000000000003,-0.027000000000000024,0.10000000000000009,0.10000000000000009,-0.0020000000000000018,-0.09999999999999998,-0.19999999999999973,-0.2999999999999998,0.0,0.09999999999999998,0.09999999999999998,0.0,0.2999999999999998,4.1,-1.3999999999999986,-0.04299999999999993,0.14500000000000002,-0.13,-0.9999999999999998,-2.5,-1.7999999999999998,-2.6000000000000014,-0.10000000000000009,-0.20000000000000018,-3.9000000000000004,3.6000000000000014,-2.1,-0.20000000000000007,-2.2,-0.031,-0.09999999999999987,-0.1,-0.19999999999999996,-0.5999999999999999
Devin Booker,2021.0,-5.0,-5.0,-1.8999999999999986,0.40000000000000036,1.0,-0.0030000000000000027,-0.10000000000000009,-0.20000000000000018,-0.010999999999999954,0.5999999999999996,1.0999999999999996,-0.006000000000000005,-0.009000000000000008,-1.7000000000000002,-1.5,-0.05600000000000005,0.09999999999999998,-0.09999999999999964,0.0,-2.0999999999999996,0.10000000000000009,-0.09999999999999998,-0.6999999999999997,-0.20000000000000018,-1.0,-1.2000000000000028,-0.031000000000000028,-0.02300000000000002,-0.09300000000000003,0.3999999999999999,0.1999999999999993,0.40000000000000036,-9.0,0.29999999999999993,0.09999999999999998,-2.5,2.700000000000003,-3.1,0.5,-2.5999999999999996,-0.03699999999999999,-1.9,-0.09999999999999987,-2.1,-1.5
Devonte' Graham,2021.0,-11.0,-9.0,-5.0,-1.2000000000000002,-3.0,-0.0040000000000000036,-0.20000000000000018,-0.6000000000000014,0.0040000000000000036,-1.0,-2.4,-0.015000000000000013,0.017000000000000015,-0.7000000000000002,-0.9000000000000004,0.006000000000000005,-0.29999999999999993,-0.40000000000000036,-0.6999999999999997,-2.0999999999999996,-0.09999999999999998,-0.1,-1.2999999999999998,-0.40000000000000013,-3.3999999999999986,-1.200000000000001,0.013000000000000012,0.10099999999999998,-0.015999999999999986,-0.6000000000000001,-0.1999999999999993,-0.2999999999999998,-8.899999999999999,0.10000000000000009,-0.19999999999999996,-4.0,-3.3000000000000007,-0.19999999999999973,0.0,-0.19999999999999973,0.02500000000000001,-1.0,1.0,-0.09999999999999998,-0.4999999999999999
Dewayne Dedmon,2021.0,-30.0,-18.0,-4.100000000000001,0.7000000000000002,-1.7000000000000002,0.33699999999999997,-0.5,-2.1,-0.206,1.2,0.3999999999999999,0.251,0.294,0.7,1.0,-0.07299999999999995,0.30000000000000004,-0.5,-0.20000000000000018,0.4,0.0,-0.5,-0.5,-1.0,1.6000000000000005,16.5,0.28400000000000003,-0.35,0.29800000000000004,6.300000000000001,3.799999999999997,5.399999999999999,6.800000000000001,0.6000000000000001,-1.5,-3.4999999999999982,0.6999999999999993,1.7,-0.6,1.0,0.271,8.1,1.1,9.2,1.0
Dillon Brooks,2021.0,-8.0,-8.0,0.8000000000000007,0.40000000000000036,0.5999999999999996,0.01100000000000001,-0.10000000000000009,0.0,-0.014999999999999958,0.5000000000000004,0.6999999999999993,0.02200000000000002,0.0040000000000000036,0.19999999999999973,0.10000000000000009,0.014999999999999902,-0.09999999999999998,-0.2999999999999998,-0.3999999999999999,0.19999999999999973,0.29999999999999993,0.0,0.10000000000000009,-0.2999999999999998,0.8000000000000007,0.5999999999999996,0.0050000000000000044,-0.020000000000000018,-0.0020000000000000018,-0.7999999999999998,-0.8999999999999995,-0.8999999999999995,0.9000000000000004,0.5,0.0,0.20000000000000107,0.8000000000000007,-0.19999999999999996,0.19999999999999996,0.0,0.002999999999999999,-0.19999999999999973,0.0,-0.10000000000000053,0.0
Domantas Sabonis,2021.0,-2.0,-2.0,1.3000000000000043,0.39999999999999947,0.8000000000000007,-0.0010000000000000009,0.6000000000000001,1.5,0.07100000000000001,-0.1999999999999993,-0.7999999999999989,0.02100000000000002,0.017999999999999905,0.5,0.7000000000000002,0.009000000000000008,-0.6000000000000001,0.1999999999999993,-0.40000000000000036,1.5999999999999996,0.3999999999999999,0.09999999999999998,0.6999999999999997,0.19999999999999973,1.8999999999999986,0.0,0.020000000000000018,0.102,0.029000000000000026,-2.299999999999999,-0.6999999999999993,-1.6000000000000014,5.5,0.5,0.0,2.099999999999998,0.5999999999999979,-0.09999999999999964,-0.3999999999999999,-0.5,-0.014000000000000012,0.5,0.30000000000000004,0.7999999999999998,0.3999999999999999
Donovan Mitchell,2021.0,-16.0,-16.0,-0.8999999999999986,0.3000000000000007,1.2000000000000028,-0.01100000000000001,0.8999999999999999,1.799999999999999,0.020000000000000018,-0.5,-0.6999999999999993,-0.018000000000000016,0.007000000000000006,1.0,1.2999999999999998,-0.018000000000000016,0.09999999999999998,-0.10000000000000009,0.0,0.9000000000000004,0.0,0.09999999999999998,0.09999999999999964,-0.2999999999999998,2.3999999999999986,2.5,0.010999999999999899,0.07100000000000001,0.04999999999999999,0.5,-0.7000000000000011,-0.09999999999999964,5.0,0.0,0.19999999999999996,-0.3000000000000007,2.6999999999999993,0.6999999999999997,0.0,0.6999999999999993,0.05600000000000001,1.6999999999999997,0.0,1.6,0.20000000000000018
Donte DiVincenzo,2021.0,-2.0,40.0,4.399999999999999,0.3999999999999999,1.4999999999999991,-0.03300000000000003,0.7,1.5,0.04199999999999998,-0.3999999999999999,0.0,-0.08899999999999997,-0.007000000000000006,-0.30000000000000004,-0.30000000000000004,-0.010000000000000009,0.30000000000000004,0.6000000000000005,0.9000000000000004,0.8000000000000003,-0.19999999999999996,-0.09999999999999998,0.0,0.0,1.3000000000000007,-1.0999999999999996,-0.015000000000000013,0.08199999999999996,-0.05800000000000001,0.40000000000000036,0.8000000000000007,0.5,0.7000000000000011,-0.7000000000000002,-0.5,-1.5,-0.5,0.5,-1.2000000000000002,-0.7999999999999998,-0.04000000000000001,0.8,-2.1999999999999997,-1.4000000000000001,-0.4
Dorian Finney-Smith,2021.0,-14.0,-11.0,2.3000000000000043,0.20000000000000018,0.39999999999999947,-0.007000000000000006,0.2999999999999998,0.7999999999999998,0.007000000000000006,-0.19999999999999996,-0.3999999999999999,0.015000000000000013,0.009000000000000008,-0.6000000000000001,-0.8,0.04700000000000004,-0.30000000000000004,0.09999999999999964,-0.20000000000000018,0.09999999999999987,0.30000000000000004,-0.09999999999999998,-0.19999999999999996,-0.20000000000000018,0.09999999999999964,-0.5,0.0,0.07300000000000006,-0.119,-1.5,0.20000000000000107,-0.5999999999999996,0.0,0.3999999999999999,-0.30000000000000004,-1.9000000000000004,-0.7000000000000011,-0.7999999999999998,0.10000000000000009,-0.8000000000000007,-0.0030000000000000027,-0.2,0.19999999999999998,0.0,-0.09999999999999998
Doug McDermott,2021.0,-6.0,26.0,4.400000000000002,1.4,2.0,0.04200000000000004,-0.2999999999999998,0.0,-0.05099999999999999,1.6,2.0,0.09099999999999997,0.008000000000000007,0.5,0.7,-0.01100000000000001,0.5,0.3999999999999999,0.8999999999999999,0.19999999999999996,0.09999999999999998,0.0,0.20000000000000007,0.0,3.0999999999999996,1.0999999999999996,0.01200000000000001,-0.10900000000000004,0.043,2.1,-0.6999999999999993,0.5999999999999996,-0.6000000000000005,0.19999999999999996,0.0,0.40000000000000036,0.3999999999999986,0.5,-0.40000000000000013,0.20000000000000018,-0.006000000000000005,0.10000000000000009,-0.8,-0.6,-0.09999999999999998
Draymond Green,2021.0,19.0,19.0,3.0,-0.19999999999999973,-1.2999999999999998,0.055999999999999994,-0.30000000000000004,-1.0,-0.0050000000000000044,0.10000000000000009,-0.2999999999999998,0.065,0.044999999999999984,-0.5,-0.5999999999999999,0.02100000000000002,0.4,0.5,0.8999999999999995,2.7,0.30000000000000004,0.0,0.7000000000000002,0.5,-1.0999999999999996,0.6999999999999993,0.03700000000000003,-0.07599999999999996,-0.04300000000000001,1.0,-1.4000000000000021,0.29999999999999893,5.300000000000001,0.20000000000000018,-0.10000000000000009,9.3,-2.5999999999999996,1.3,1.9999999999999998,3.3000000000000003,0.065,0.30000000000000004,1.3000000000000003,1.5999999999999999,1.1
Drew Eubanks,2021.0,28.0,-1.0,1.5,0.10000000000000009,0.7000000000000002,-0.07400000000000007,0.0,0.0,0.0,0.10000000000000009,0.6000000000000001,-0.07200000000000006,-0.07500000000000007,0.4999999999999999,0.7,-0.061000000000000054,-0.10000000000000009,0.3999999999999999,0.3999999999999999,0.10000000000000009,0.09999999999999998,0.09999999999999998,-0.19999999999999996,-0.09999999999999987,0.6999999999999993,0.09999999999999787,-0.06500000000000006,-0.004,0.137,-1.9000000000000004,1.0,-0.5,0.39999999999999947,0.29999999999999993,0.20000000000000018,-6.000000000000002,0.8000000000000007,0.5,0.8,1.3,0.009999999999999981,0.09999999999999987,1.7,1.8,0.4
Duncan Robinson,2021.0,-4.0,1.0,2.0,0.0,0.5999999999999996,-0.02799999999999997,-0.20000000000000018,0.29999999999999893,-0.03600000000000003,0.20000000000000007,0.2999999999999998,-0.02400000000000002,-0.050000000000000044,0.0,0.10000000000000009,-0.10400000000000009,0.0,0.3999999999999999,0.2999999999999998,0.40000000000000013,0.09999999999999998,-0.09999999999999998,0.10000000000000009,-0.10000000000000009,-0.3000000000000007,-2.0,-0.052000000000000046,-0.027000000000000024,0.0040000000000000036,-0.2,1.1999999999999993,0.40000000000000036,1.3000000000000007,0.09999999999999998,-0.09999999999999998,0.7999999999999989,0.5,-1.8000000000000003,0.09999999999999987,-1.6999999999999997,-0.03799999999999999,-1.7,0.0,-1.6,-0.8
Dwayne Bacon,2021.0,30.0,36.0,8.299999999999997,2.0,3.8,0.063,0.4,1.2,0.007000000000000006,1.5999999999999999,2.7,0.08700000000000002,0.066,1.1,1.0,0.15999999999999992,0.0,0.5,0.5,0.0,0.0,0.0,-0.30000000000000004,0.09999999999999987,5.499999999999999,4.200000000000001,0.07900000000000001,0.014999999999999958,0.021999999999999992,-0.7999999999999998,-2.8000000000000007,-1.7000000000000002,-3.999999999999999,-0.5,0.0,-6.799999999999999,0.3000000000000007,1.0999999999999999,0.5,1.6,0.074,2.6000000000000005,-0.6,2.0999999999999996,-0.3999999999999999
Dwight Howard,2021.0,-2.0,3.0,-1.5,-0.2999999999999998,0.40000000000000036,-0.14300000000000002,0.1,0.19999999999999998,-0.35,-0.3999999999999999,0.19999999999999973,-0.122,-0.14100000000000001,0.19999999999999996,0.0,0.06299999999999994,0.2999999999999998,0.7999999999999998,1.1000000000000005,0.20000000000000007,0.0,-0.20000000000000007,0.40000000000000013,-0.30000000000000027,-0.40000000000000036,-0.8000000000000007,-0.08699999999999997,0.049,-0.07300000000000006,3.299999999999999,7.400000000000002,5.600000000000001,2.3,0.09999999999999987,-0.6000000000000005,3.3000000000000007,3.6000000000000014,-1.4999999999999998,0.0,-1.5000000000000004,-0.036000000000000004,-1.2000000000000002,-0.8999999999999999,-2.0,-0.7
Dwight Powell,2021.0,15.0,-21.0,-10.5,-1.7000000000000002,-2.4000000000000004,-0.026000000000000023,-0.19999999999999998,-0.6,-0.018000000000000016,-1.5,-1.9,-0.05599999999999994,-0.03300000000000003,-0.2999999999999998,-0.6999999999999997,0.11199999999999999,-0.5999999999999999,-1.1999999999999997,-1.8000000000000003,-0.5,-0.30000000000000004,-0.09999999999999998,-0.20000000000000007,-0.30000000000000027,-3.6000000000000005,0.9000000000000004,0.0040000000000000036,-0.05500000000000001,0.132,1.8000000000000007,2.599999999999998,2.200000000000001,0.7000000000000002,0.5,0.9999999999999998,2.1999999999999993,1.0,-0.30000000000000027,0.10000000000000009,-0.20000000000000018,0.024999999999999994,-1.3,0.7000000000000001,-0.7000000000000001,-0.30000000000000004
E'Twaun Moore,2021.0,-31.0,-5.0,-4.0,-1.5999999999999999,-3.5999999999999996,-0.019999999999999962,-0.8,-1.7,-0.127,-0.8000000000000003,-1.7999999999999998,0.01699999999999996,-0.05499999999999999,-0.19999999999999996,-0.30000000000000004,0.14400000000000002,-0.09999999999999998,-0.6000000000000001,-0.5999999999999999,0.0,0.0,0.0,0.10000000000000009,-0.19999999999999996,-4.1000000000000005,-2.9000000000000004,-0.04299999999999998,-0.08000000000000002,0.010000000000000009,1.0,-1.0,0.10000000000000053,1.8000000000000007,0.6000000000000001,0.09999999999999998,6.5,-3.599999999999998,-0.5,-0.29999999999999993,-0.7,-0.020999999999999998,-2.9,1.4,-1.5,0.0
Ed Davis,2021.0,-5.0,6.0,2.1999999999999993,0.0,0.2999999999999998,-0.045999999999999985,0.0,0.0,0.0,0.0,0.2999999999999998,-0.045999999999999985,-0.045999999999999985,0.10000000000000003,0.0,0.33299999999999996,0.7,0.5,1.2000000000000002,0.5,0.19999999999999996,0.3,-0.2,0.19999999999999973,0.30000000000000004,3.5999999999999996,-0.0020000000000000018,0.0,-0.030999999999999972,2.900000000000002,1.2999999999999972,1.6999999999999993,3.8,0.30000000000000004,1.2999999999999998,-7.6,-1.5,0.3,-0.09999999999999998,0.20000000000000007,0.034000000000000016,1.0999999999999996,-0.8,0.30000000000000027,0.0
Edmond Sumner,2021.0,22.0,21.0,1.799999999999999,0.7999999999999998,0.7000000000000002,0.09500000000000003,0.19999999999999996,0.0,0.134,0.6000000000000001,0.8000000000000003,0.05399999999999994,0.10799999999999998,0.8,0.7000000000000001,0.2669999999999999,-0.10000000000000003,0.2999999999999998,0.30000000000000004,-0.9,0.09999999999999998,-0.09999999999999998,0.30000000000000004,0.30000000000000004,2.5999999999999996,2.5999999999999996,0.135,-0.061,0.09,-0.40000000000000036,1.0,0.3000000000000007,-8.7,0.19999999999999996,-0.9,1.4000000000000004,1.0,0.7999999999999999,0.19999999999999996,0.9999999999999999,0.032,0.9000000000000004,-0.8,0.10000000000000009,-0.1
Elfrid Payton,2021.0,15.0,24.0,-3.599999999999998,0.20000000000000018,0.3999999999999986,0.0,0.2,0.10000000000000009,0.08599999999999997,0.0,0.40000000000000036,-0.014999999999999958,0.007000000000000006,0.09999999999999987,-0.09999999999999987,0.1120000000000001,-0.09999999999999987,-1.2000000000000002,-1.2000000000000002,-3.9000000000000004,-0.8,-0.2,-0.40000000000000013,-0.10000000000000009,0.5999999999999996,-3.6999999999999993,0.014000000000000012,0.0020000000000000018,-0.020000000000000018,0.6000000000000005,-3.299999999999999,-1.1999999999999993,-16.900000000000002,-1.1,-0.7000000000000001,-3.5,3.8000000000000007,-1.1,0.6000000000000001,-0.5,-0.027000000000000003,-2.0,-0.9,-3.0,-0.8999999999999999
Enes Kanter,2021.0,11.0,28.0,7.800000000000001,1.4,1.9000000000000004,0.029000000000000026,0.0,-0.1,-0.143,1.4,2.0,0.02300000000000002,0.028000000000000025,0.6000000000000001,0.5999999999999999,0.06700000000000006,1.2000000000000002,2.5,3.6999999999999993,0.19999999999999996,0.09999999999999998,0.0,0.10000000000000009,0.5999999999999999,3.200000000000001,0.10000000000000142,0.03400000000000003,-0.016,0.007000000000000006,-1.1000000000000014,2.700000000000003,0.5,-1.4000000000000004,-0.20000000000000007,-1.4,-1.8000000000000007,-2.0,2.9999999999999996,-0.10000000000000009,2.8,-0.010000000000000009,0.19999999999999996,-1.5,-1.3,0.0
Eric Bledsoe,2021.0,7.0,6.0,3.1000000000000014,-1.2000000000000002,-1.1999999999999993,-0.057999999999999996,0.5,1.5999999999999996,-0.002999999999999947,-1.6999999999999997,-2.8,-0.04300000000000004,-0.027000000000000024,-0.8999999999999999,-0.7999999999999998,-0.09400000000000008,-0.29999999999999993,-0.7999999999999998,-1.0999999999999996,-1.6000000000000005,-0.09999999999999998,-0.10000000000000003,-0.7999999999999998,-0.6000000000000001,-2.700000000000001,-6.200000000000001,-0.039999999999999925,0.188,-0.04199999999999998,-1.2999999999999998,-2.5,-2.2,-11.599999999999998,-0.30000000000000004,-0.3999999999999999,-3.3999999999999986,-5.399999999999999,-1.4,-1.8,-3.2,-0.10400000000000001,-1.9000000000000001,-2.4000000000000004,-4.3,-1.8
Eric Gordon,2021.0,-9.0,-2.0,1.0,1.1000000000000005,0.6999999999999993,0.064,-0.10000000000000009,-0.6000000000000005,0.01200000000000001,1.1999999999999997,1.3999999999999995,0.10399999999999998,0.05400000000000005,1.2000000000000002,1.2000000000000002,0.05899999999999994,0.0,0.19999999999999996,0.10000000000000009,1.1,-0.09999999999999998,0.09999999999999998,0.7,-0.2999999999999998,3.4000000000000004,4.199999999999999,0.06699999999999995,-0.08200000000000007,0.07999999999999999,0.09999999999999998,0.5,0.19999999999999973,6.699999999999999,-0.19999999999999996,0.3999999999999999,3.1000000000000005,2.6999999999999993,0.7,-0.39999999999999997,0.30000000000000004,0.024,2.7,0.6000000000000001,3.3,0.8
Eric Paschall,2021.0,-21.0,-24.0,-10.3,-1.5999999999999996,-3.1999999999999993,-0.006000000000000005,-0.19999999999999996,-0.8000000000000003,0.03400000000000003,-1.4000000000000004,-2.3,-0.02100000000000002,-0.006000000000000005,-1.1,-1.2000000000000002,-0.05500000000000005,-0.7,-0.7000000000000002,-1.3999999999999995,-0.8,-0.2,0.0,-0.5,-0.40000000000000013,-4.5,-1.1999999999999993,-0.015999999999999903,-0.02100000000000002,-0.027000000000000024,-0.9000000000000004,2.0,0.8000000000000007,-1.0,-0.09999999999999998,0.20000000000000007,-0.40000000000000036,2.200000000000003,-1.4000000000000001,0.19999999999999996,-1.3,-0.0030000000000000027,-1.0,0.5,-0.3999999999999999,0.09999999999999998
Ersan Ilyasova,2021.0,-47.0,-7.0,-6.799999999999999,-0.9999999999999998,-1.9,-0.03700000000000003,0.30000000000000004,0.19999999999999973,0.10899999999999999,-1.3,-2.0999999999999996,-0.272,0.06599999999999995,-0.8,-1.0999999999999999,0.17200000000000004,-0.7,-2.4,-3.0999999999999996,-0.5,0.19999999999999996,-0.09999999999999998,0.0,0.30000000000000004,-2.5,-1.5,0.04600000000000004,0.338,-0.17600000000000005,-2.6999999999999997,-7.1,-5.1,-2.6999999999999997,2.3,0.19999999999999996,4.699999999999999,1.7999999999999972,-1.5,-1.7,-3.2,-0.027999999999999997,-1.5999999999999999,1.4000000000000001,-0.10000000000000003,-0.5
Evan Fournier,2021.0,-26.0,-32.0,-1.5,-0.6999999999999993,-1.299999999999999,-0.006000000000000005,0.10000000000000009,0.10000000000000053,0.010999999999999954,-0.7999999999999998,-1.4000000000000004,-0.01100000000000001,0.007999999999999896,0.0,0.10000000000000009,-0.02499999999999991,-0.09999999999999998,0.6000000000000001,0.5,0.19999999999999973,0.0,0.3,-0.09999999999999987,-0.10000000000000009,-1.3000000000000007,0.5,0.007000000000000006,0.05499999999999999,0.028000000000000025,-0.09999999999999998,2.200000000000001,1.0999999999999996,2.0,0.10000000000000009,0.7,0.0,-0.8999999999999986,-1.0999999999999999,-0.7999999999999999,-1.7999999999999998,0.0040000000000000036,-0.19999999999999996,0.2,0.0,-0.7000000000000001
Frank Jackson,2021.0,-19.0,4.0,5.0,1.1,1.7000000000000002,0.05199999999999999,0.7,1.4,0.08099999999999996,0.30000000000000004,0.3999999999999999,0.044999999999999984,0.08500000000000008,0.6,0.5999999999999999,0.06599999999999995,0.0,0.8,0.8000000000000003,-0.09999999999999998,0.10000000000000003,-0.1,0.09999999999999998,0.0,3.500000000000001,4.200000000000001,0.08799999999999997,0.07700000000000001,0.028999999999999998,-0.6999999999999997,2.700000000000001,1.0,-2.9000000000000004,0.0,-0.30000000000000004,-2.5,0.10000000000000142,0.8999999999999999,0.10000000000000003,1.0,0.066,2.9,0.6000000000000001,3.4,0.7
